Hora,Tecla,Posicao,Estado
0.36355555555555563,False,0.5499999999999999,1
0.36358333333333337,False,0.6,1
0.3636111111111111,False,0.65,1
0.3636388888888889,False,0.7000000000000001,1
0.3636666666666667,False,0.7500000000000001,1
0.3636944444444445,False,0.8000000000000002,1
0.3637222222222222,False,0.8500000000000002,1
0.36375,False,0.9000000000000002,1
0.3637777777777778,False,0.9500000000000003,1
0.36380555555555555,False,1.0000000000000002,1
0.3638333333333334,False,1.0500000000000003,1
0.36386111111111114,False,1.1000000000000003,1
0.3638888888888889,False,1.1500000000000004,1
0.3639166666666667,False,1.2000000000000004,1
0.36394444444444446,False,1.2500000000000004,1
0.36397222222222225,False,1.3000000000000005,1
0.36400000000000005,False,1.3500000000000005,1
0.3640277777777778,False,1.4000000000000006,1
0.3640555555555556,False,1.4500000000000006,1
0.36408333333333337,False,1.5000000000000007,1
0.36411111111111116,False,1.5500000000000007,1
0.3641388888888889,False,1.6000000000000008,1
0.3641666666666667,False,1.6500000000000008,1
0.3641944444444445,False,1.7000000000000008,1
0.3642222222222222,False,1.7500000000000009,1
0.3642500000000001,False,1.800000000000001,1
0.3642777777777778,False,1.850000000000001,1
0.36430555555555555,False,1.900000000000001,1
0.3643333333333334,False,1.950000000000001,1
0.36436111111111114,False,2.000000000000001,1
0.36438888888888893,False,2.0500000000000007,1
0.36441666666666667,False,2.1000000000000005,1
0.36444444444444446,False,2.1500000000000004,1
0.36447222222222225,False,2.2,1
0.3645,False,2.25,1
0.36452777777777784,False,2.3,1
0.3645555555555556,False,2.3499999999999996,1
0.3645833333333333,False,2.3999999999999995,1
0.36461111111111116,False,2.4499999999999993,1
0.3646388888888889,False,2.499999999999999,1
0.3646666666666667,False,2.549999999999999,1
0.3646944444444445,False,2.5999999999999988,1
0.3647222222222222,False,2.6499999999999986,1
0.36475,False,2.6999999999999984,1
0.3647777777777778,False,2.7499999999999982,1
0.3648055555555556,False,2.799999999999998,1
0.36483333333333334,False,2.849999999999998,1
0.36486111111111114,False,2.8999999999999977,1
0.36488888888888893,False,2.9499999999999975,1
0.36491666666666667,False,2.9999999999999973,1
0.3649444444444445,False,3.049999999999997,1
0.36497222222222225,False,3.099999999999997,1
0.365,False,3.149999999999997,1
0.36502777777777784,False,3.1999999999999966,1
0.3650555555555556,False,3.2499999999999964,1
0.36508333333333337,False,3.2999999999999963,1
0.36511111111111116,False,3.349999999999996,1
0.3651388888888889,False,3.399999999999996,1
0.3651666666666667,False,3.4499999999999957,1
0.36519444444444443,False,3.4999999999999956,1
0.3652222222222223,False,3.5499999999999954,1
0.36525,False,3.599999999999995,1
0.36527777777777776,False,3.649999999999995,1
0.3653055555555556,False,3.699999999999995,1
0.36533333333333334,False,3.7499999999999947,1
0.36536111111111114,False,3.7999999999999945,1
0.36538888888888893,False,3.8499999999999943,1
0.36541666666666667,False,3.899999999999994,1
0.36544444444444446,False,3.949999999999994,1
0.36547222222222225,False,3.999999999999994,1
0.36550000000000005,False,4.049999999999994,1
0.3655277777777778,False,4.099999999999993,1
0.3655555555555556,False,4.149999999999993,1
0.36558333333333337,False,4.199999999999993,1
0.3656111111111111,False,4.249999999999993,1
0.36563888888888896,False,4.299999999999993,1
0.3656666666666667,False,4.3499999999999925,1
0.36569444444444443,False,4.399999999999992,1
0.3657222222222223,False,4.449999999999992,1
0.36575,False,4.499999999999992,1
0.3657777777777778,False,4.549999999999992,1
0.3658055555555556,False,4.599999999999992,1
0.36583333333333334,False,4.6499999999999915,1
0.36586111111111114,False,4.699999999999991,1
0.3658888888888889,False,4.749999999999991,1
0.3659166666666667,False,4.799999999999991,1
0.36594444444444446,False,4.849999999999991,1
0.3659722222222222,False,4.899999999999991,1
0.36600000000000005,False,4.94999999999999,1
0.3660277777777778,False,4.99999999999999,1
0.3660555555555556,False,5.0,1
0.36666666666666664,False,5.0,0
0.36944444444444446,False,5.0,0
0.37222222222222223,False,5.0,0
0.375,False,5.0,0
0.37777777777777777,False,5.0,0
0.38055555555555554,False,5.0,0
0.38333333333333336,False,5.0,0
0.3861111111111111,False,5.0,0
0.3888888888888889,False,5.0,0
0.39166666666666666,False,5.0,0
0.39444444444444443,False,5.0,0
0.3972222222222222,False,5.0,0
0.4,False,5.0,0
0.4027777777777778,False,5.0,0
0.40555555555555556,False,5.0,0
0.4083333333333333,False,5.0,0
0.4111111111111111,False,5.0,0
0.41388888888888886,False,5.0,0
0.4166666666666667,False,5.0,0
0.41944444444444445,False,5.0,0
0.4222222222222222,False,5.0,0
0.425,False,5.0,0
0.42777777777777776,False,5.0,0
0.4305555555555556,False,5.0,0
0.43333333333333335,False,5.0,0
0.4361111111111111,False,5.0,0
0.4388888888888889,False,5.0,0
0.44166666666666665,False,5.0,0
0.4444444444444444,False,5.0,0
0.44722222222222224,False,5.0,0
0.45,False,5.0,0
0.4527777777777778,False,5.0,0
0.45555555555555555,False,5.0,0
0.4583333333333333,False,5.0,0
0.46111111111111114,False,5.0,0
0.4638888888888889,False,5.0,0
0.4666666666666667,False,5.0,0
0.46944444444444444,False,5.0,0
0.4722222222222222,False,5.0,0
0.475,False,5.0,0
0.4777777777777778,False,5.0,0
0.48055555555555557,False,5.0,0
0.48333333333333334,False,5.0,0
0.4861111111111111,False,5.0,0
0.4888888888888889,False,5.0,0
0.49166666666666664,False,5.0,0
0.49444444444444446,False,5.0,0
0.49722222222222223,False,5.0,0
0.5,False,5.0,0
0.5027777777777778,False,5.0,0
0.5055555555555555,False,5.0,0
0.5083333333333333,False,5.0,0
0.5111111111111111,False,5.0,0
0.5138888888888888,False,5.0,0
0.5166666666666667,False,5.0,0
0.5194444444444445,False,5.0,0
0.5222222222222223,False,5.0,0
0.525,False,5.0,0
0.5277777777777778,False,5.0,0
0.5305555555555556,False,5.0,0
0.5333333333333333,False,5.0,0
0.5361111111111111,False,5.0,0
0.5388888888888889,False,5.0,0
0.5416666666666666,False,5.0,0
0.5444444444444444,False,5.0,0
0.5472222222222223,False,5.0,0
0.55,False,5.0,0
0.5527777777777778,False,5.0,0
0.5555555555555556,False,5.0,0
0.5583333333333333,False,5.0,0
0.5611111111111111,False,5.0,0
0.5638888888888889,False,5.0,0
0.5666666666666667,False,5.0,0
0.5694444444444444,False,5.0,0
0.5722222222222222,False,5.0,0
0.575,False,5.0,0
0.5777777777777777,False,5.0,0
0.5805555555555556,False,5.0,0
0.5833333333333334,False,5.0,0
0.5861111111111111,False,5.0,0
0.5888888888888889,False,5.0,0
0.5916666666666667,False,5.0,0
0.5944444444444444,False,5.0,0
0.5972222222222222,False,5.0,0
0.6,False,5.0,0
0.6027777777777777,False,5.0,0
0.6055555555555555,False,5.0,0
0.6083333333333333,False,5.0,0
0.6111111111111112,False,5.0,0
0.6138888888888889,False,5.0,0
0.6166666666666667,False,5.0,0
0.6194444444444445,False,5.0,0
0.6222222222222222,False,5.0,0
0.625,False,5.0,0
0.6277777777777778,False,5.0,0
0.6305555555555555,False,5.0,0
0.6333333333333333,False,5.0,0
0.6361111111111111,False,5.0,0
0.6388888888888888,False,5.0,0
0.6416666666666667,False,5.0,0
0.6444444444444445,False,5.0,0
0.6472222222222223,False,5.0,0
0.65,False,5.0,0
0.6527777777777778,False,5.0,0
0.6555555555555556,False,5.0,0
0.6583333333333333,False,5.0,0
0.6611111111111111,False,5.0,0
0.6638888888888889,False,5.0,0
0.6666666666666666,False,5.0,0
0.6694444444444444,False,5.0,0
0.6722222222222223,False,5.0,0
0.675,False,5.0,0
0.6777777777777778,False,5.0,0
0.6805555555555556,False,5.0,0
0.6833333333333333,False,5.0,0
0.6861111111111111,False,5.0,0
0.6888888888888889,False,5.0,0
0.6916666666666667,False,5.0,0
0.6944444444444444,False,5.0,0
0.6972222222222222,False,5.0,0
0.7,False,5.0,0
0.7027777777777777,False,5.0,0
0.7055555555555556,False,5.0,0
0.7083333333333334,False,5.0,0
0.7111111111111111,False,5.0,0
0.7138888888888889,False,5.0,0
0.7166666666666667,False,5.0,0
0.7194444444444444,False,5.0,0
0.7222222222222222,False,5.0,0
0.725,False,5.0,0
0.7277777777777777,False,5.0,0
0.7305555555555555,False,5.0,0
0.7333333333333333,False,5.0,0
0.7361111111111112,False,5.0,0
0.7388888888888889,False,5.0,0
0.7416666666666667,False,5.0,0
0.7444444444444445,False,5.0,0
0.7472222222222222,False,5.0,0
0.75,False,5.0,0
0.7527777777777778,False,5.0,0
0.7555555555555555,False,5.0,0
0.7583333333333333,False,5.0,0
0.7611111111111111,False,5.0,0
0.7638888888888888,False,5.0,0
0.7666666666666667,False,5.0,0
0.7694444444444445,False,5.0,0
0.7722222222222223,False,5.0,0
0.775,False,5.0,0
0.7777777777777778,False,5.0,0
0.7805555555555556,False,5.0,0
0.7833333333333333,False,5.0,0
0.7861111111111111,False,5.0,0
0.7888888888888889,False,5.0,0
0.7916666666666666,False,5.0,0
0.7944444444444444,False,5.0,0
0.7972222222222223,False,5.0,0
0.8,False,5.0,0
0.8027777777777778,False,5.0,0
0.8055555555555556,False,5.0,0
0.8083333333333333,False,5.0,0
0.8111111111111111,False,5.0,0
0.8138888888888889,False,5.0,0
0.8166666666666667,False,5.0,0
0.8194444444444444,False,5.0,0
0.8222222222222222,False,5.0,0
0.825,False,5.0,0
0.8277777777777777,False,5.0,0
0.8305555555555556,False,5.0,0
0.8333333333333334,False,5.0,0
0.8361111111111111,False,5.0,0
0.8388888888888889,False,5.0,0
0.8416666666666667,False,5.0,0
0.8444444444444444,False,5.0,0
0.8472222222222222,False,5.0,0
0.85,False,5.0,0
0.8527777777777777,False,5.0,0
0.8555555555555555,False,5.0,0
0.8583333333333333,False,5.0,0
0.8611111111111112,False,5.0,0
0.8638888888888889,False,5.0,0
0.8666666666666667,False,5.0,0
0.8694444444444445,False,5.0,0
0.8722222222222222,False,5.0,0
0.875,False,5.0,0
0.8777777777777778,False,5.0,0
0.8805555555555555,False,5.0,0
0.8833333333333333,False,5.0,0
0.8861111111111111,False,5.0,0
0.8888888888888888,False,5.0,0
0.8916666666666667,False,5.0,0
0.8944444444444445,False,5.0,0
0.8972222222222223,False,5.0,0
0.9,False,5.0,0
0.9027777777777778,False,5.0,0
0.9055555555555556,False,5.0,0
0.9083333333333333,False,5.0,0
0.9111111111111111,False,5.0,0
0.9138888888888889,False,5.0,0
0.9166666666666666,False,5.0,0
0.9194444444444444,False,5.0,0
0.9222222222222223,False,5.0,0
0.925,False,5.0,0
0.9277777777777778,False,5.0,0
0.9305555555555556,False,5.0,0
0.9333333333333333,False,5.0,0
0.9361111111111111,False,5.0,0
0.9388888888888889,False,5.0,0
0.9416666666666667,False,5.0,0
0.9444444444444444,False,5.0,0
0.9472222222222222,False,5.0,0
0.95,False,5.0,0
0.9527777777777777,False,5.0,0
0.9555555555555556,False,5.0,0
0.9583333333333334,False,5.0,0
0.9611111111111111,False,5.0,0
0.9638888888888889,False,5.0,0
0.9666666666666667,False,5.0,0
0.9694444444444444,False,5.0,0
0.9722222222222222,False,5.0,0
0.975,False,5.0,0
0.9777777777777777,False,5.0,0
0.9805555555555555,False,5.0,0
0.9833333333333333,False,5.0,0
0.9861111111111112,False,5.0,0
0.9888888888888889,False,5.0,0
0.9916666666666667,False,5.0,0
0.9944444444444445,False,5.0,0
0.9972222222222222,False,5.0,0
1.0,False,5.0,0
1.0027777777777778,False,5.0,0
1.0055555555555555,False,5.0,0
1.0083333333333333,False,5.0,0
1.011111111111111,False,5.0,0
1.0138888888888888,False,5.0,0
1.0166666666666666,False,5.0,0
1.0194444444444444,False,5.0,0
1.0222222222222221,False,5.0,0
1.025,False,5.0,0
1.0277777777777777,False,5.0,0
1.0305555555555554,False,5.0,0
1.0333333333333334,False,5.0,0
1.0361111111111112,False,5.0,0
1.038888888888889,False,5.0,0
1.0416666666666667,False,5.0,0
1.0444444444444445,False,5.0,0
1.0472222222222223,False,5.0,0
1.05,False,5.0,0
1.0527777777777778,False,5.0,0
1.0555555555555556,False,5.0,0
1.0583333333333333,False,5.0,0
1.0611111111111111,False,5.0,0
1.0638888888888889,False,5.0,0
1.0666666666666667,False,5.0,0
1.0694444444444444,False,5.0,0
1.0722222222222222,False,5.0,0
1.075,False,5.0,0
1.0777777777777777,False,5.0,0
1.0805555555555555,False,5.0,0
1.0833333333333333,False,5.0,0
1.086111111111111,False,5.0,0
1.0888888888888888,False,5.0,0
1.0916666666666666,False,5.0,0
1.0944444444444446,False,5.0,0
1.0972222222222223,False,5.0,0
1.1,False,5.0,0
1.1027777777777779,False,5.0,0
1.1055555555555556,False,5.0,0
1.1083333333333334,False,5.0,0
1.1111111111111112,False,5.0,0
1.113888888888889,False,5.0,0
1.1166666666666667,False,5.0,0
1.1194444444444445,False,5.0,0
1.1222222222222222,False,5.0,0
1.125,False,5.0,0
1.1277777777777778,False,5.0,0
1.1305555555555555,False,5.0,0
1.1333333333333333,False,5.0,0
1.136111111111111,False,5.0,0
1.1388888888888888,False,5.0,0
1.1416666666666666,False,5.0,0
1.1444444444444444,False,5.0,0
1.1472222222222221,False,5.0,0
1.15,False,5.0,0
1.1527777777777777,False,5.0,0
1.1555555555555554,False,5.0,0
1.1583333333333334,False,5.0,0
1.1611111111111112,False,5.0,0
1.163888888888889,False,5.0,0
1.1666666666666667,False,5.0,0
1.1694444444444445,False,5.0,0
1.1722222222222223,False,5.0,0
1.175,False,5.0,0
1.1777777777777778,False,5.0,0
1.1805555555555556,False,5.0,0
1.1833333333333333,False,5.0,0
1.1861111111111111,False,5.0,0
1.1888888888888889,False,5.0,0
1.1916666666666667,False,5.0,0
1.1944444444444444,False,5.0,0
1.1972222222222222,False,5.0,0
1.2,False,5.0,0
1.2027777777777777,False,5.0,0
1.2055555555555555,False,5.0,0
1.2083333333333333,False,5.0,0
1.211111111111111,False,5.0,0
1.2138888888888888,False,5.0,0
1.2166666666666666,False,5.0,0
1.2194444444444446,False,5.0,0
1.2222222222222223,False,5.0,0
1.225,False,5.0,0
1.2277777777777779,False,5.0,0
1.2305555555555556,False,5.0,0
1.2333333333333334,False,5.0,0
1.2361111111111112,False,5.0,0
1.238888888888889,False,5.0,0
1.2416666666666667,False,5.0,0
1.2444444444444445,False,5.0,0
1.2472222222222222,False,5.0,0
1.25,False,5.0,0
1.2527777777777778,False,5.0,0
1.2555555555555555,False,5.0,0
1.2583333333333333,False,5.0,0
1.261111111111111,False,5.0,0
1.2638888888888888,False,5.0,0
1.2666666666666666,False,5.0,0
1.2694444444444444,False,5.0,0
1.2722222222222221,False,5.0,0
1.275,False,5.0,0
1.2777777777777777,False,5.0,0
1.2805555555555554,False,5.0,0
1.2833333333333334,False,5.0,0
1.2861111111111112,False,5.0,0
1.288888888888889,False,5.0,0
1.2916666666666667,False,5.0,0
1.2944444444444445,False,5.0,0
1.2972222222222223,False,5.0,0
1.3,False,5.0,0
1.3027777777777778,False,5.0,0
1.3055555555555556,False,5.0,0
1.3083333333333333,False,5.0,0
1.3111111111111111,False,5.0,0
1.3138888888888889,False,5.0,0
1.3166666666666667,False,5.0,0
1.3194444444444444,False,5.0,0
1.3222222222222222,False,5.0,0
1.325,False,5.0,0
1.3277777777777777,False,5.0,0
1.3305555555555555,False,5.0,0
1.3333333333333333,False,5.0,0
1.336111111111111,False,5.0,0
1.3388888888888888,False,5.0,0
1.3416666666666666,False,5.0,0
1.3444444444444446,False,5.0,0
1.3472222222222223,False,5.0,0
1.35,False,5.0,0
1.3527777777777779,False,5.0,0
1.3555555555555556,False,5.0,0
1.3583333333333334,False,5.0,0
1.3611111111111112,False,5.0,0
1.363888888888889,False,5.0,0
1.3666666666666667,False,5.0,0
1.3694444444444445,False,5.0,0
1.3722222222222222,False,5.0,0
1.375,False,5.0,0
1.3777777777777778,False,5.0,0
1.3805555555555555,False,5.0,0
1.3833333333333333,False,5.0,0
1.386111111111111,False,5.0,0
1.3888888888888888,False,5.0,0
1.3916666666666666,False,5.0,0
1.3944444444444444,False,5.0,0
1.3972222222222221,False,5.0,0
1.4,False,5.0,0
1.4027777777777777,False,5.0,0
1.4055555555555554,False,5.0,0
1.4083333333333334,False,5.0,0
1.4111111111111112,False,5.0,0
1.413888888888889,False,5.0,0
1.4166666666666667,False,5.0,0
1.4194444444444445,False,5.0,0
1.4222222222222223,False,5.0,0
1.425,False,5.0,0
1.4277777777777778,False,5.0,0
1.4305555555555556,False,5.0,0
1.4333333333333333,False,5.0,0
1.4361111111111111,False,5.0,0
1.4388888888888889,False,5.0,0
1.4416666666666667,False,5.0,0
1.4444444444444444,False,5.0,0
1.4472222222222222,False,5.0,0
1.45,False,5.0,0
1.4527777777777777,False,5.0,0
1.4555555555555555,False,5.0,0
1.4583333333333333,False,5.0,0
1.461111111111111,False,5.0,0
1.4638888888888888,False,5.0,0
1.4666666666666666,False,5.0,0
1.4694444444444446,False,5.0,0
1.4722222222222223,False,5.0,0
1.475,False,5.0,0
1.4777777777777779,False,5.0,0
1.4805555555555556,False,5.0,0
1.4833333333333334,False,5.0,0
1.4861111111111112,False,5.0,0
1.488888888888889,False,5.0,0
1.4916666666666667,False,5.0,0
1.4944444444444445,False,5.0,0
1.4972222222222222,False,5.0,0
1.5,False,5.0,0
1.5027777777777778,False,5.0,0
1.5055555555555555,False,5.0,0
1.5083333333333333,False,5.0,0
1.511111111111111,False,5.0,0
1.5138888888888888,False,5.0,0
1.5166666666666666,False,5.0,0
1.5194444444444444,False,5.0,0
1.5222222222222221,False,5.0,0
1.525,False,5.0,0
1.5277777777777777,False,5.0,0
1.5305555555555554,False,5.0,0
1.5333333333333334,False,5.0,0
1.5361111111111112,False,5.0,0
1.538888888888889,False,5.0,0
1.5416666666666667,False,5.0,0
1.5444444444444445,False,5.0,0
1.5472222222222223,False,5.0,0
1.55,False,5.0,0
1.5527777777777778,False,5.0,0
1.5555555555555556,False,5.0,0
1.5583333333333333,False,5.0,0
1.5611111111111111,False,5.0,0
1.5638888888888889,False,5.0,0
1.5666666666666667,False,5.0,0
1.5694444444444444,False,5.0,0
1.5722222222222222,False,5.0,0
1.575,False,5.0,0
1.5777777777777777,False,5.0,0
1.5805555555555555,False,5.0,0
1.5833333333333333,False,5.0,0
1.586111111111111,False,5.0,0
1.5888888888888888,False,5.0,0
1.5916666666666666,False,5.0,0
1.5944444444444446,False,5.0,0
1.5972222222222223,False,5.0,0
1.6,False,5.0,0
1.6027777777777779,False,5.0,0
1.6055555555555556,False,5.0,0
1.6083333333333334,False,5.0,0
1.6111111111111112,False,5.0,0
1.613888888888889,False,5.0,0
1.6166666666666667,False,5.0,0
1.6194444444444445,False,5.0,0
1.6222222222222222,False,5.0,0
1.625,False,5.0,0
1.6277777777777778,False,5.0,0
1.6305555555555555,False,5.0,0
1.6333333333333333,False,5.0,0
1.636111111111111,False,5.0,0
1.6388888888888888,False,5.0,0
1.6416666666666666,False,5.0,0
1.6444444444444444,False,5.0,0
1.6472222222222221,False,5.0,0
1.65,False,5.0,0
1.6527777777777777,False,5.0,0
1.6555555555555554,False,5.0,0
1.6583333333333334,False,5.0,0
1.6611111111111112,False,5.0,0
1.663888888888889,False,5.0,0
1.6666666666666667,False,5.0,0
1.6694444444444445,False,5.0,0
1.6722222222222223,False,5.0,0
1.675,False,5.0,0
1.6777777777777778,False,5.0,0
1.6805555555555556,False,5.0,0
1.6833333333333333,False,5.0,0
1.6861111111111111,False,5.0,0
1.6888888888888889,False,5.0,0
1.6916666666666667,False,5.0,0
1.6944444444444444,False,5.0,0
1.6972222222222222,False,5.0,0
1.7,False,5.0,0
1.7027777777777777,False,5.0,0
1.7055555555555555,False,5.0,0
1.7083333333333333,False,5.0,0
1.711111111111111,False,5.0,0
1.7138888888888888,False,5.0,0
1.7166666666666666,False,5.0,0
1.7194444444444446,False,5.0,0
1.7222222222222223,False,5.0,0
1.725,False,5.0,0
1.7277777777777779,False,5.0,0
1.7305555555555556,False,5.0,0
1.7333333333333334,False,5.0,0
1.7361111111111112,False,5.0,0
1.738888888888889,False,5.0,0
1.7416666666666667,False,5.0,0
1.7444444444444445,False,5.0,0
1.7472222222222222,False,5.0,0
1.75,False,5.0,0
1.7527777777777778,False,5.0,0
1.7555555555555555,False,5.0,0
1.7583333333333333,False,5.0,0
1.761111111111111,False,5.0,0
1.7638888888888888,False,5.0,0
1.7666666666666666,False,5.0,0
1.7694444444444444,False,5.0,0
1.7722222222222221,False,5.0,0
1.775,False,5.0,0
1.7777777777777777,False,5.0,0
1.7805555555555554,False,5.0,0
1.7833333333333334,False,5.0,0
1.7861111111111112,False,5.0,0
1.788888888888889,False,5.0,0
1.7916666666666667,False,5.0,0
1.7944444444444445,False,5.0,0
1.7972222222222223,False,5.0,0
1.8,False,5.0,0
1.8027777777777778,False,5.0,0
1.8055555555555556,False,5.0,0
1.8083333333333333,False,5.0,0
1.8111111111111111,False,5.0,0
1.8138888888888889,False,5.0,0
1.8166666666666667,False,5.0,0
1.8194444444444444,False,5.0,0
1.8222222222222222,False,5.0,0
1.825,False,5.0,0
1.8277777777777777,False,5.0,0
1.8305555555555555,False,5.0,0
1.8333333333333333,False,5.0,0
1.836111111111111,False,5.0,0
1.8388888888888888,False,5.0,0
1.8416666666666666,False,5.0,0
1.8444444444444446,False,5.0,0
1.8472222222222223,False,5.0,0
1.85,False,5.0,0
1.8527777777777779,False,5.0,0
1.8555555555555556,False,5.0,0
1.8583333333333334,False,5.0,0
1.8611111111111112,False,5.0,0
1.863888888888889,False,5.0,0
1.8666666666666667,False,5.0,0
1.8694444444444445,False,5.0,0
1.8722222222222222,False,5.0,0
1.875,False,5.0,0
1.8777777777777778,False,5.0,0
1.8805555555555555,False,5.0,0
1.8833333333333333,False,5.0,0
1.886111111111111,False,5.0,0
1.8888888888888888,False,5.0,0
1.8916666666666666,False,5.0,0
1.8944444444444444,False,5.0,0
1.8972222222222221,False,5.0,0
1.9,False,5.0,0
1.9027777777777777,False,5.0,0
1.9055555555555554,False,5.0,0
1.9083333333333334,False,5.0,0
1.9111111111111112,False,5.0,0
1.913888888888889,False,5.0,0
1.9166666666666667,False,5.0,0
1.9194444444444445,False,5.0,0
1.9222222222222223,False,5.0,0
1.925,False,5.0,0
1.9277777777777778,False,5.0,0
1.9305555555555556,False,5.0,0
1.9333333333333333,False,5.0,0
1.9361111111111111,False,5.0,0
1.9388888888888889,False,5.0,0
1.9416666666666667,False,5.0,0
1.9444444444444444,False,5.0,0
1.9472222222222222,False,5.0,0
1.95,False,5.0,0
1.9527777777777777,False,5.0,0
1.9555555555555555,False,5.0,0
1.9583333333333333,False,5.0,0
1.961111111111111,False,5.0,0
1.9638888888888888,False,5.0,0
1.9666666666666666,False,5.0,0
1.9694444444444446,False,5.0,0
1.9722222222222223,False,5.0,0
1.975,False,5.0,0
1.9777777777777779,False,5.0,0
1.9805555555555556,False,5.0,0
1.9833333333333334,False,5.0,0
1.9861111111111112,False,5.0,0
1.988888888888889,False,5.0,0
1.9916666666666667,False,5.0,0
1.9944444444444445,False,5.0,0
1.9972222222222222,False,5.0,0
